feature,coefficient
d ab,0.1321621330607498
 onli,0.13214879779295954
 come,0.13209138337005083
within,0.1319873472854855
secur,0.13198008118866383
l w,0.13195645294261893
 sa,0.13186108583884099
urse,0.13181992517319033
t ev,0.13176608736689716
. 95 ,0.13176226115920825
m,0.13171342511270648
even with,0.13171079047502546
off our,0.13164825724316231
face,0.1316399606274355
neve,0.131573320223776
our database,0.1315253365139015
ads,0.13150422688722874
die,0.1315037071978156
form,0.13134369073333865
 noth,0.13132873981464385
e o,0.1313259903761946
r ad,0.13116603713466105
prescription,0.13111442775653806
 nbsp,0.1310894929808557
 ur,0.13093083360928215
y f,0.1307900058950042
sirius,0.13077537368943587
. p,0.13073968604721042
 1 . ,0.13065406204677715
 1 .,0.13065406204677715
boulevard,0.13065252777018244
the truth,0.13065112699864198
among,0.13063032307226755
the privacy,0.1306160492175649
large,0.13060586085056655
qual,0.1306038439138374
don ',0.13056538035252652
now for,0.13054265789089953
and last,0.13051883845501872
ill,0.1305106439684319
aid,0.13045390194428663
fortune,0.13042871389884717
mor,0.1303824685072061
rise,0.13037990640992536
dog,0.1302733716076909
t eve,0.13021273277877474
don,0.13019389378284016
gn ,0.1301774495538954
at no,0.13014358869965287
2005,0.13007451393333616
size ,0.1300741858098761
moment,0.1300705211040525
bought,0.1300597964322386
scr,0.13004418093922449
) t,0.13001207620621288
ly th,0.13000354679023515
do not,0.12998653473001914
all,0.1299460764671903
 of ,0.1299141522063899
ova,0.12989597345271872
 pil,0.12986651612920266
r b,0.12979805390638552
with his,0.1297459295467513
lag,0.12971243436260285
process,0.12968669550935708
sun,0.1296646990969795
was made,0.12960918499317484
font,0.1295887287547369
 nbs,0.1295659906311143
hes ,0.12952320294837955
on line,0.12947406595782854
las,0.1293066214299679
cartoon,0.1292928845893865
rise,0.12927426845876963
xl,0.12925917051808242
ign,0.12923518663172245
and gas,0.12919705953866595
advan,0.12917455480022122
adva,0.12917455480022122
dvan,0.12917455480022122
ity,0.12914813451716015
le a,0.12908572651688807
limited,0.12901802478256605
hu ,0.1289820006834325
short,0.12884869668661614
" , s",0.12884865101249954
place,0.12882316868167304
to 70,0.12878619662738225
life,0.1287252701749517
ursel,0.1287160400762443
252,0.12870659189398467
 own ,0.128639733513024
- c,0.12853820322753245
3 8,0.1284909175499907
 inf,0.12845697129127245
via,0.1284497869358093
quali,0.12832755785743133
ny,0.1282884711196435
95 normally,0.1282753535894314
normally 28,0.1282753535894314
28 45,0.1282753535894314
 len,0.1282212810686568
 pal,0.12819454949505668
re - ,0.12813936599219414
120,0.12806531459128126
iag,0.1280416086955009
ign ,0.12800239727304658
d sp,0.12794863726395297
wearing,0.1278890657934635
our a,0.12785173781924875
ur a,0.12783818809803377
to b,0.12777364203411495
from this,0.12773651468544453
saf,0.1276401276542045
 peop,0.1275492068366032
he w,0.12747600078340418
. no ,0.12747582432688934
 peo,0.12742225628407286
 secu,0.12738997103080774
ls ,0.12737782978472817
k t,0.12733693448500666
dollars,0.12731763950766978
 bes,0.12720124761016952
 c ,0.1271806602600068
unlimited,0.1271647135050479
 sai,0.12708560848145928
ock ,0.1270728611238104
re -,0.1270196623908942
 19,0.1269618235078813
bli,0.12693532921902329
even ,0.12692387415622552
our ,0.12688304425007405
home,0.12686560583852832
long,0.12686299357974187
 dep,0.12678860110820858
lte,0.12678849736713435
a nice,0.12677894211274512
ail :,0.12674673202771006
 ta,0.12671733128234736
. in,0.12666095514919748
said ,0.12665975225832807
7 0,0.12665748794000894
doctors,0.1265945924312955
rity ,0.12645030369293625
eno,0.12642541654962383
honest,0.1264165069572176
you will,0.1264098708256575
ier,0.12640487651159849
 age,0.12638301767413948
thousand,0.12633067958923194
vlagra,0.12632391545493193
. 95,0.12631029246575678
 . 95,0.12631029246575678
. no,0.12630988627584003
off for,0.1262564737462953
y l,0.1261858430578103
tle,0.1261706658561724
said,0.12606963854095046
action,0.12605207930734508
n sa,0.12600416568999456
ho ,0.12599978654273516
cre,0.12598043263705666
il :,0.125972785334323
 ar,0.12589521757689584
viagra,0.12589520579130312
microsoft,0.1258083203221444
othin,0.12578157193195688
hal,0.12573297129322625
cul,0.1257224100377851
confirm,0.1255743858617267
 che,0.12556320410447847
d # ,0.12552910822229252
y s,0.12550682855619774
bar,0.1254280656711242
lts ,0.12533045256854816
sie,0.12532318581877008
who,0.12530225285001326
boy,0.12529793044010912
public,0.1252835544468845
et .,0.12522567876459173
confirm your,0.12522294921763666
ind ,0.12519660957637788
mo,0.12517949355378868
hno,0.12510570578349134
rity,0.12508869552014024
pam,0.1250841114742685
advertisement,0.12498074308678785
 do,0.12493402796731934
 qua,0.12492534067295658
nds,0.12486179555941306
stand,0.1248501805588992
ealth,0.12482528870416139
 tak,0.12481536326823799
o - ,0.12480576675857663
turned,0.1247588022869996
blo,0.1247143185364326
. ou,0.12469978593330334
ish ,0.12469168474987528
 said,0.1246296938383438
roc,0.12461331163313977
uali,0.12458027002964218
tracking number,0.12451589731153163
asy,0.12449346194220863
"i , ",0.12448647919015708
symbol,0.12445741308511488
 adva,0.12443241595673549
eng,0.12432227338513233
"i ,",0.12432075494271494
o -,0.12431214429801116
removed,0.12429920415754925
 sof,0.12425779657204052
took,0.12424585147640882
mon,0.12421993513808738
partner,0.12417643277071917
y thi,0.12417610264959994
 . g,0.12414985069674582
 oo,0.12406954283983082
ery ,0.1240053613830283
surprise,0.12398130576010245
ank ,0.12396210414603588
k to ,0.12391636768037555
inte,0.12391485972194038
ock,0.12386362029454422
ize ,0.12384956825143444
herself,0.12380729922169409
e an,0.12368808349211609
your account,0.12368380125229134
 ad,0.12367939963461
nd ,0.12367262944316776
client,0.12364273796830057
stars,0.1235826170498684
irl,0.12354821100906047
obi,0.12351886577152672
st,0.12351410345699891
rate ,0.12349559982070561
2 3,0.12336123122352755
and on,0.12331776244372812
st html,0.1233078127758492
heal,0.12325901212316744
 ho,0.12322654787995722
me com,0.12321454169459992
icati,0.12316822905113756
m l,0.12315211880729464
in every,0.12313333192737509
 low ,0.12313092286535512
ir ,0.12302594760141881
dol,0.12301601322750103
hook,0.12295761764522428
 bank,0.12291540215761278
takes,0.12282658439887352
bb,0.12278588289676477
othi,0.12266601001136257
von,0.12266336629355054
companies,0.12264992983614158
water,0.12247799432383778
3 n,0.12244861091431043
u w,0.12243849285216515
u .,0.12240137524980574
t - ,0.1223601837168924
seen,0.12233897572107852
et . ,0.12232713249004076
 n ,0.12229209832435116
 de ,0.12225599923937164
maili,0.12224698649742262
limited time,0.12222780419293508
st p,0.12219970288464198
computron me,0.12219351652010478
or solicitation,0.12215048827866502
sy ,0.1220919704120259
hood,0.12207787013986283
sults,0.1220082124792541
 inte,0.12197842409212385
lts,0.12194547559258954
oma,0.12191104640202555
ne s,0.12189866459759419
go ,0.12189283815418735
ents,0.12187724534147563
kill,0.12186932788331462
t . ,0.1217995231766685
ntage,0.1217513290878574
ou w,0.1216671345560944
percent,0.12166212903240482
 a f,0.12160192132949695
xp ,0.12160182799972474
cost,0.12158002413597874
 full,0.12144383669615894
approved,0.12139875504904173
pris,0.12137288853974977
ecu,0.12136484084525653
bingo,0.12127201472900867
a real,0.12125105733613017
t -,0.12124442157391123
that your,0.121231255716368
government,0.12122224992437389
ults ,0.12119462273256101
e inf,0.12119130878926623
ead ,0.1211753505724686
r i,0.12111670383064983
tron,0.12106244161616098
died,0.12105760170284885
here http,0.12102078823398407
90,0.12097835472541414
t it ,0.12076225572783572
only we,0.12072356822179409
vicodin,0.12071673056060375
laid,0.12060044718256899
 act ,0.12054430757899127
n off,0.12052469931277854
so you,0.12050253408682574
pre,0.12049853292249128
ge of,0.12045016942663997
. g,0.12035519991236703
escr,0.12031333825283004
spank,0.12027827655602392
not spank,0.12027827655602392
89,0.12025641044791861
copy and,0.12024176085936941
4,0.12022996787058181
roo,0.12020428717090588
 e ,0.12011015831705305
 soft,0.12002174728158689
y fa,0.11997967965677024
olog,0.11992294346377586
70 ,0.1198944495047995
ge ,0.11986150104735048
 em,0.11985176024790235
g . ,0.11979294234773943
rug,0.11973001135361057
comprehensive,0.11967315206344688
t it,0.11963840738352319
 s s,0.11962297556868604
il : ,0.11957886366375843
ey t,0.11954428116885112
escri,0.11947219080202638
qua,0.11946302091533617
and save,0.11946191819224153
real,0.11944515359529158
nd l,0.11938816657917027
ults,0.11937335804882811
itati,0.11933955216755833
las vegas,0.11927609763344547
an,0.11922300857949927
teens,0.11919124101491074
 find,0.1191438271740882
0600,0.11913533052878682
' s s,0.11906711173643161
rices,0.1190660027056658
iri,0.11904426832345934
xp professional,0.11901808376186869
 / s,0.11900770780398758
allow 48,0.11898934548775938
is that,0.1189518508859272
videos,0.11893497583074303
pro,0.11889039193006928
collection,0.11886351223444783
uro,0.11879367161714063
help you,0.1187853913084215
e : ,0.11876547421834067
erma,0.11874281896642505
siz,0.1187312116697324
 mg,0.11865497443860713
demo,0.1185570167813027
dispute,0.11848524858743605
window,0.11847645473330187
/ s,0.1184517923118286
was a,0.11843444069187689
lis ,0.11843182968608429
", s",0.11839484426866191
d o,0.11839027010366411
the netherlands,0.11838690205265805
sir,0.11838145799777514
wife,0.11830615211607233
there is,0.11825996509975539
e r,0.11817313355349411
overnight,0.11816538905731269
euro,0.11809072006511297
 best,0.11802957418304498
ad th,0.11802876569784986
find,0.1180194006015478
t ? ,0.11801392138948573
best,0.11799911969727593
technologies,0.11799405205743645
just looking,0.11797246946830893
message this,0.11796475315606908
say,0.1179646402428564
but it,0.11795227821158577
coul,0.11787465363104742
 h ,0.11786774706248493
ler,0.1177924281187184
terna,0.11771161841867431
ty ,0.11765361786979205
authority,0.1176450238145893
 pen,0.11755578044096271
ur i,0.11750772555010355
full,0.11745219113784156
eight,0.11737336150515297
right now,0.1173718544180304
net,0.11734957175453838
response from,0.11733964353535786
dep,0.11732791906558251
rto,0.1173015554663101
 - s,0.11729786380436036
t .,0.11729409653720432
 = ,0.11712866972276323
 . a ,0.11712290281393396
ean,0.11711672323993683
cheapest,0.11710168158336162
yours,0.11707819772919482
e . c,0.11705771251136579
 nev,0.11703242469941078
htm,0.11700617863892317
full ,0.11697551496603087
healthcare,0.11696436317012765
adsero,0.1169625080080807
ntag,0.11693789640620343
p ;,0.11692679722871352
p ; ,0.11692679722871352
our i,0.11690974118957113
ocks ,0.11690709449237004
old,0.11685361256053578
ial o,0.11681867505894047
 par,0.11676961581273784
ien,0.11674637428746656
s he,0.11672870391089994
ani,0.11672644383741651
follow,0.11671081494017196
 coul,0.1166806940341348
oman,0.11667175112499084
 . o,0.11666008695386201
sexy,0.11662599585640768
wal,0.11659416885467802
d h,0.11658417400963701
idea,0.11657274092924837
ents ,0.11647878719147155
t a,0.11645781409954652
oft ,0.11637569669614091
 fi,0.11633615855228376
aw ,0.11630847575083031
005 ,0.11628449774678422
lst,0.11626468305824393
 qual,0.11619248400928711
- s,0.11616863514348379
rom,0.11611581798626429
iet,0.11611072482934366
bank,0.11606302349718901
38,0.11606085917961845
ess,0.11602072999095721
you can,0.11601088356014562
1 minute,0.115997923137949
ds of,0.11596661130237901
 to b,0.11589677488422943
efin,0.11586444308090141
 form,0.11586341659197989
shipped,0.1158576595716497
private and,0.11580056666465458
wind,0.11577909454521036
site,0.11575052182869346
d #,0.11573462100257359
vegas,0.11572049071468855
e :,0.11571331450278909
the only,0.11569125645516135
front,0.11564937674082668
size,0.11564787047624663
fin,0.11555196712240254
s ho,0.11549311055815123
s o,0.11548782942824133
emi,0.11547895282705413
 heal,0.11544231132101541
rs .,0.11540648990023912
ada,0.11537925049276081
 si,0.1152827619977911
here ,0.11524198761536994
please follow,0.11523239910277058
 / b,0.11514159251909337
ry t,0.11510486964574032
have just,0.11506576516924356
more no,0.11505914197217204
inside,0.11504408488049699
cause,0.11498038385873688
your prize,0.1149350246599675
with my,0.11488193679494127
s l,0.11486109568650697
ab,0.11483167002539904
und,0.11483101642685686
sive,0.11479912267975559
time but,0.11476434172191119
soft ,0.11473529389048188
lotto,0.11473172561614449
xa,0.11472287503993109
ourse,0.11470667440656893
cable,0.11470380274378011
 drug,0.11463895810934858
hundred,0.11462429875263756
online com,0.11460140858261694
bad credit,0.11454158286719687
ge i,0.11453022907370666
. a ,0.11451365689800877
sing ,0.11450316492272292
aid ,0.11449836487940736
race,0.11449822962768315
siv,0.11442096682917693
 pu,0.11439850628914573
toronto,0.11436870397032152
website,0.1143533950264864
via,0.11431061941829757
sle,0.1142857505407529
wonder,0.11428049906111558
money back,0.11427840045321852
re to,0.11426424525335507
 tar,0.11424190014166581
office xp,0.11418820928173748
will not,0.11406791329885083
face ,0.11401806697141496
dru,0.11400502569324052
0 60,0.1139583301044146
i sent,0.11394118764548532
 dru,0.11393840816262236
thin,0.11393419944383805
just got,0.1139209938160625
name is,0.11390685304634744
drug,0.11389652039912708
atc,0.1138772088437096
side,0.1138666454993594
free for,0.11384675442156421
i ve,0.11383171306401475
four,0.11383133904535946
 u .,0.1138246181719177
 u . ,0.1138246181719177
8721,0.11381808767909084
ca 90069,0.11381808767909084
8721 santa,0.11381808767909084
90069,0.11381808767909084
s s,0.11380499160321217
could,0.11375035050923123
ide,0.11371934044928254
pack,0.11370899484060128
89107,0.11370146318865626
nv 89107,0.11370146318865626
/ b,0.11366449498185664
r l,0.11365775043944054
sul,0.1135916368203331
 she,0.11357372951674596
your life,0.1135008739512277
defined,0.11347912658121871
fat,0.11344065371207014
0 ( ,0.11326340855523445
 neve,0.113261518773909
ea,0.1132400460437082
oil,0.11323688481413498
africa,0.11323389406639146
und,0.11321750009990411
ic ,0.113164084014528
atch,0.11314316649219512
more info,0.11307233112141488
was a,0.11303099243419229
within this,0.11301506619910094
 win,0.11298206116114273
! s,0.11296236782648472
ited ,0.11293829447377837
starting at,0.11293768097696225
proposals,0.11291779645106745
troops,0.11291711314163348
opi,0.11289812256470418
turn,0.11283666228966685
r v,0.11279279496549544
part,0.11278954942804643
ens,0.11277188892576925
taken,0.11265219558922307
 saf,0.11253382350858922
der,0.11252464954873367
the form,0.11250665113270654
s p,0.11246976060664185
ited,0.11245223567633479
ocks,0.11242258173571526
848 n,0.11238004190310476
848,0.11238004190310476
 90,0.11237915936443253
ace,0.11229106917511093
adobe photoshop,0.11226651839650799
99 normally,0.11224093439075246
45 epson,0.11224093439075246
ds .,0.11214441709635752
s yo,0.11212966489103751
hund,0.11201739701001347
ualit,0.11197726800842568
real,0.11196144426319014
eogi,0.11195365538971204
please use,0.11192365102284012
ious,0.1119187117027913
itat,0.1119127166666465
ede,0.1118919902868146
fill,0.11188640277106178
osi,0.11188234656669574
see all,0.11187005893008314
3 25,0.1118139392903808
not need,0.11177901020189529
al ma,0.11176740773704816
"l ,",0.1117585776651843
"l , ",0.1117585776651843
rot,0.11175345018174451
ull ,0.11172715544361966
died in,0.11166213794956219
en w,0.11165002628204077
king ,0.11164883514860577
. o,0.11160803001077453
ousa,0.11145736078497322
transfer,0.11145453615709551
away,0.11139462012517473
software or,0.11128500502327712
ere .,0.11126690926614773
php,0.11119434223789701
find the,0.11097980278134421
log,0.11093417750044442
0 pil,0.11085173927440406
palestinian,0.11083975694476156
48 ,0.11082004705291121
tter,0.11079987629648026
ndo,0.11077205071294094
food,0.11071911427642894
00 ( ,0.11068139000036696
u wan,0.11065205868613961
i l,0.11062847705174694
blow,0.11058732998156456
hi ,0.11057072411727943
 men,0.1105265614578613
ot w,0.11051508305219881
monica,0.1105102922236376
 pill,0.11046355581701907
best ,0.11042914967102559
atch ,0.11042060352089238
you w,0.11040996706835772
